Customer ID,TotalSpent,TotalOrders
18056,554.6,30
18057,1188.46,134
18058,774.06,16
18059,306.46,18
18060,1185.46,75
18061,6083.81,122
18062,1632.67,54
18063,186.60000000000002,3
18064,4481.83,64
18065,5866.63,310
18066,1440.4,53
18067,396.33,37
18068,101.69999999999999,1
18069,4464.92,970
18070,314.1,9
18071,1169.68,71
18072,247.44,18
18073,3859.82,72
18074,1019.44,43
18075,5783.29,323
18076,151.49,8
18077,4078.79,353
18078,725.53,73
18079,4203.93,136
18080,1231.5,2
18081,343.45,17
18082,680.84,70
18083,463.53,40
18084,795.2299999999999,7
18085,1341.8500000000001,62
18086,101.34,7
18087,14761.519999999999,88
18088,166.03,37
18089,428.45,10
18090,321.9,54
18091,360.85,25
18092,14693.72,140
18093,4452.71,61
18094,6391.52,126
18095,2303.09,48
18096,1657.87,391
18097,4627.92,156
18098,527.94,86
18099,168.31,19
18100,451.56,30
18101,622.01,109
18102,580987.04,1040
18103,105.8,10
18104,754.64,38
18105,113.48000000000002,18
18106,1441.06,191
18107,165.88,38
18108,848.8100000000001,47
18109,9555.71,654
18110,392.28000000000003,72
18111,405.85,27
18112,773.36,62
18113,76.32000000000001,1
18114,220.1,28
18115,9.700000000000001,3
18116,2134.4900000000002,564
18117,315.65,72
18118,6221.02,1430
18119,180.7,29
18120,111.15,17
18121,653.3,31
18122,1793.06,357
18123,666.64,56
18124,102.65,20
18125,1131.75,192
18126,200.92000000000002,52
18127,556.13,67
18128,399.29,42
18129,112.55000000000001,14
18130,1059.39,70
18131,222.95999999999998,4
18132,220.13,62
18133,931.4999999999999,1
18134,445.0,28
18135,1249.6200000000001,37
18136,1631.3600000000001,88
18137,145.99,29
18138,152.65,8
18139,8438.34,159
18140,536.41,54
18141,882.47,42
18142,1019.52,15
18143,1000.16,61
18144,4892.95,84
18145,5609.74,402
18146,160.35000000000002,10
18147,179.33999999999997,7
18148,112.85000000000001,10
18149,1553.96,91
18150,566.58,37
18151,1879.44,106
18152,426.69,10
18153,246.22,17
18154,932.6,47
18155,371.62,25
18156,675.64,122
18157,213.9,25
18158,453.4,34
18159,530.15,23
18160,1003.88,65
18161,1803.1000000000001,93
18162,371.51,46
18163,728.84,33
18164,399.65000000000003,24
18165,302.46000000000004,10
18166,175.5,10
18167,1384.8600000000001,37
18168,3435.5,363
18169,202.65,9
18170,2878.0,126
18171,2437.31,92
18172,17467.24,475
18173,2696.36,45
18174,162.5,2
18175,176.1,7
18176,476.35,30
18177,2216.32,99
18178,6103.74,350
18179,2547.55,109
18180,1843.75,119
18181,1188.34,178
18182,291.13,10
18183,632.07,37
18184,49.8,1
18185,304.25,17
18186,329.58,11
18187,724.89,48
18188,3280.59,133
18189,1403.73,86
18190,745.62,42
18191,529.4,15
18192,957.97,45
18193,1207.35,70
18194,4162.04,28
18195,101.16,5
18196,1457.19,277
18197,230.1,9
18198,5425.56,159
18199,344.75,20
18200,150.35,30
18201,447.53000000000003,27
18202,1396.99,68
18203,492.52,59
18204,1975.35,192
18205,517.36,32
18206,314.65999999999997,19
18207,544.47,31
18208,360.08,17
18209,139.10000000000002,8
18210,2768.83,144
18211,600.07,42
18212,514.37,46
18213,232.48000000000002,15
18214,1780.34,58
18215,2232.4900000000002,89
18216,481.75,26
18217,945.04,40
18218,1121.84,38
18219,3352.7000000000003,190
18220,1921.76,25
18221,1424.94,84
18222,443.0,19
18223,14000.85,576
18224,158.95000000000002,10
18225,13014.8,572
18226,11878.88,528
18227,388.75,6
18228,779.9,30
18229,10150.51,201
18230,4291.06,140
18231,6854.17,383
18232,592.97,37
18233,440.0,1
18234,179.6,30
18235,1796.48,104
18236,1795.3500000000001,98
18237,987.1,61
18238,270.92,14
18239,1712.26,96
18240,422.58,6
18241,2986.9900000000002,159
18242,3605.21,140
18243,515.78,26
18244,568.64,19
18245,6324.9800000000005,458
18246,758.8199999999999,5
18247,839.73,37
18248,804.02,47
18249,95.34,8
18250,349.27,21
18251,26278.86,108
18252,1533.69,134
18253,317.88,7
18254,267.9,16
18255,303.15,19
18256,110.7,10
18257,4600.15,276
18258,2059.67,50
18259,3941.9,85
18260,9947.26,410
18261,324.24,21
18262,577.54,42
18263,1213.1599999999999,61
18264,603.25,36
18265,801.51,46
18266,251.1,14
18267,269.37,17
18268,1490.23,67
18269,168.6,7
18270,444.55,17
18271,680.85,21
18272,4385.9800000000005,226
18273,357.0,4
18274,175.92,11
18275,741.85,19
18276,1656.52,94
18277,1180.05,64
18278,414.20000000000005,24
18279,231.33999999999997,13
18280,488.15000000000003,30
18281,201.14,17
18282,178.05,12
18283,2664.9,938
18284,461.68,28
18285,427.0,12
18286,1296.43,67
18287,4182.99,155
